query_id,channel,rank,title,price,originalPrice,discount,rating,reviewsCount,bestseller,starSeller,shop,delivery,shopPolicies,purchaseProtection,return_policy_text,paymentMethods,paymentMethods_count,number_of_images,first_image_url,alt_text_available,description_text,description_word_count,description_char_count,number_of_faq_items
Find_10_boho-style_dangle_earrings_from_Etsy,SEO,1,"Silver or Bronze or Copper Artisan Long Dangle Earrings, Ethnic Boho Style, Bohemian Style",22.0,,0.0,5 out of 5 stars,135,True,True,BrokenMoonDesignsCo,Dec 18-23,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,5,https://i.etsystatic.com/10316998/r/il/65d630/5521140352/il_794xN.5521140352_fnat.jpg,True,"Unique artisan style earrings. Boho, bohemian style. Fun and lightweight. Comes in Silver, Copper, and Bronze.",16,110,0
Find_10_boho-style_dangle_earrings_from_Etsy,SEO,2,"Handmade leather earrings, leather and wood dangles, boho earrings dangles, minimalist boho style earrings, Petal Bradi - Sky Knit",14.4,18.0,0.2,5 out of 5 stars,4,False,True,LucyandLeigh,Dec 17-23,yes,yes,Please contact the seller if you have any problems with your order.,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Gift card""]",7,8,https://i.etsystatic.com/6605440/r/il/92894c/4829559497/il_794xN.4829559497_2rw2.jpg,True,These handmade leather minimalist boho dangle earrings feature a hand-cut 1/2” long petal of leather or leather backed cork affixed to a wooden fan. Total length: Approx 3”,28,172,0
Find_10_boho-style_dangle_earrings_from_Etsy,SEO,3,Boho Mandala Drop Earrings: Gold Filigree Enamel Flower Dangles,38.16,,0.0,5 out of 5 stars,1,False,False,SunbeamStrands,Order today to get by Dec 23-Jan 8,yes,yes,Returns & exchanges accepted,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,9,https://i.etsystatic.com/58471988/r/il/bf8c82/7021391024/il_794xN.7021391024_4nr2.jpg,True,"These exquisite mandala drop earrings feature a scalloped gold frame filled with intricate flower patterns, accented in soft blue and green enamel. Lightweight and eye-catching, they're ideal for music festivals, travel adventures, or simply adding an artistic flair to your everyday style. A beautiful gift for birthdays, holidays, or meaningful occasions.",51,357,0
Find_10_boho-style_dangle_earrings_from_Etsy,SEO,4,Jasper Teardrop Earrings: Natural Stone Healing Jewelry,16.75,37.23,0.5501,5 out of 5 stars,26,True,True,LarzyCreatedGifts,Arrives by Dec 17-26,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcards""]",7,10,https://i.etsystatic.com/56046046/r/il/35b0dd/7193650189/il_794xN.7193650189_411c.jpg,True,"Jasper symbolizes balance, protection, and inner peace. Known as the 'guardian stone,' it helps relieve stress and promotes positivity and confidence. Each pair of earrings is unique in color and texture.",31,204,0
Find_10_boho-style_dangle_earrings_from_Etsy,SEO,5,"African Opal Earrings, Small Bohemian Earrings, Hammered Copper Earrings, Earthy Jewelry, Small Copper Dangle Drop Earrings",36.0,,0.0,5 out of 5 stars,372,True,False,RusticaJewelry,Dec 23-29,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,10,https://i.etsystatic.com/5855353/r/il/15c38b/1794163022/il_794xN.1794163022_8ozw.jpg,True,"Small African opal and copper dangle earrings. Lightweight, earthy jasper stone earrings with a hammered copper ring accent. Perfect earrings to give a bit of a neutral, earthy color to your favorite outfit and great for everyday wear. African opal is actually a type of jasper that has color similarities to those of opals.",54,324,8
Find_10_boho-style_dangle_earrings_from_Etsy,SEO,6,"Boho Earrings – Wire Wrapped Red Creek Jasper Dangle Earrings, Copper Teardrop Boho Jewelry, Earthy Nature-Inspired Bohemian Jewelry",40.8,48.0,0.15,5 out of 5 stars,478,False,True,TheBeadCounter,Arrives between Dec 17-24,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,10,https://i.etsystatic.com/5570970/c/3000/2384/0/512/il/1fb53f/2625438856/il_794xN.2625438856_mz6v.jpg,True,"These Red Creek Jasper teardrop earrings blend earthy elegance with boho charm, making them perfect for adding a natural touch to your fall outfits. The rich, warm hues of the jasper stones are beautifully complemented by copper accents, creating lightweight, eye-catching dangles that suit both casual and dressed-up looks. Whether you’re shopping for a unique birthday gift, a special 'just because' present, or a subtle statement piece for yourself, these handcrafted earrings are sure to become a favorite. Designed for those who love artisanal jewelry with a touch of nature-inspired beauty, they bring together craftsmanship and style effortlessly. Wear them to embrace the fall season or gift them to someone who appreciates jewelry that’s as thoughtful as it is beautiful.",120,780,3
Find_10_boho-style_dangle_earrings_from_Etsy,SEO,7,Reclaimed Wood Earrings with Recycled Copper and Turquoise Chip Inlay.,32.5,,0.0,5 out of 5 stars,4.8k,False,True,JosiahEidmannStudios,Arrives by Dec 18-24,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,5,https://i.etsystatic.com/11053651/r/il/961118/7277976816/il_794xN.7277976816_4l1d.jpg,True,"These beautiful Modern earrings are handmade from natural pieces of reclaimed wood that have been pressed together and inlaid with Turquoise and Copper and cut into a classic teardrop shape. The wood has a lovely warmth and is extremely lightweight, perfect for sensitive ears. They are finished with hypoallergenic 14k Rose gold fish hook or lever back ear wires.",59,364,2
Find_10_cat-themed_coffee_mugs_from_Etsy,SEO,1,"Personalized Sleeping Cat Mug, Funny Cat Lady Gift",17.24,22.99,0.2501,5 out of 5 stars,1,False,False,EggToastShop,Get by Dec 26-Jan 6,yes,yes,Returns & exchanges not accepted. Please contact me if you have problems with your order.,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,6,https://i.etsystatic.com/50473866/r/il/cc89ad/5992770897/il_794xN.5992770897_5340.jpg,True,"The perfect mug for all cat lovers! This mug comes in two sizes: 11oz and 15oz. Made of durable white ceramic, featuring a comfortable C-handle and a shiny finish. All mugs are lead and BPA-free.",35,195,6
Find_10_cat-themed_coffee_mugs_from_Etsy,SEO,2,"Funny Selective Hearing Cat Mug – Quirky Coffee Cup Gift for Cat Lovers, Pet Parents, and Coffee Enthusiasts, Office Humor (11, 15oz)",12.99,,0.0,5 out of 5 stars,35,False,True,SipHappensStudios,Arrives between Dec 20-27,yes,yes,Returns & exchanges not accepted,"[""Klarna""]",1,7,https://i.etsystatic.com/39279369/r/il/1ca629/6813637276/il_794xN.6813637276_e08k.jpg,True,"Brighten up your mornings and your workspace with this ""Selective Hearing"" cat mug, perfect for cat lovers, coffee enthusiasts, and anyone who needs a little humor to start their day. Featuring a cheeky black cat design, this mug is ideal for showcasing your love of felines.",46,275,0
Find_10_cat-themed_coffee_mugs_from_Etsy,SEO,3,Funny Cat Mug: Stay Pawsitive Coffee Cup - Cat Lover Gift,19.9,,0.0,5 out of 5 stars,50,False,False,UptownCreations4U,Arrives Dec 18-26,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value. Returns accepted within 30 days.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,10,https://i.etsystatic.com/49031549/r/il/a48406/6974833749/il_794xN.6974833749_m7wd.jpg,True,"Brighten your mornings with our 'Stay Pawsitive' Funny Cat Mug – perfect for cat lovers! Featuring adorable cartoon cats, this uplifting design is a great reminder to keep things pawsitive!",30,189,0
Find_10_cat-themed_coffee_mugs_from_Etsy,SEO,4,Cats Books and Coffee Mug Personalized Cat Lover Coffee Cup Custom Cat and Book Lover Coffee Cup Gift For Cat mom Coffee Cat Book Lover Gift,12.99,25.98,0.5,5 out of 5 stars,13,True,True,LaurandDesigns,Arrives by Dec 19-26,yes,yes,"Due to the personalized nature of our items, we do not accept returns or exchanges. However, if your mug is damaged, please send us a message!","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,9,https://i.etsystatic.com/45308909/r/il/f3ffc3/7116314455/il_794xN.7116314455_c8lg.jpg,True,"Celebrate your love for cats, books, and coffee with this personalized mug. Choose from 11oz or 15oz sizes and customize with a name. Made from ceramic, these mugs are dishwasher and microwave safe, featuring vibrant prints that won’t fade.",39,240,0
Find_10_cotton_canvas_tote_bags_under__25_on_Etsy,SEO,1,Custom Logo Tote Bags Personalized Cotton Canvas Reusable Promotional Shopping Grocery Bags for Business Events,5.39,6.74,0.2003,5 out of 5 stars,275,False,True,PamusanNatural,Fast worldwide delivery,yes,yes,Returns not accepted for custom-printed products unless faulty.,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Gift card""]",7,14,https://i.etsystatic.com/34778304/r/il/0cd0f2/6072155654/il_794xN.6072155654_p8jy.jpg,True,"Make your brand stand out with our 8 oz custom logo tote bags, made from durable cotton canvas for everyday use and business promotions.",24,136,6
Find_10_cotton_canvas_tote_bags_under__25_on_Etsy,SEO,2,Tote Bag: Christmas Personalized Gifts - Cotton with Zipper Pocket,4.5,9.0,0.5,5 out of 5 stars,54,True,True,TexasTBag,Arrives between Dec 18-24,yes,yes,Returns & exchanges not accepted,"[""Credit Card"", ""Debit Card"", ""PayPal"", ""Etsy Gift Card"", ""Apple Pay""]",5,9,https://i.etsystatic.com/49900612/r/il/50a640/7381825373/il_794xN.7381825373_ety1.jpg,True,"Made from 100% soft, sturdy cotton for lasting comfort and durability. Includes a convenient inner zipper pocket to keep valuables secure. Available in multiple colors and sizes. Eco-friendly and reusable, ideal as a grocery bag or travel companion.",38,249,3
Find_10_cotton_canvas_tote_bags_under__25_on_Etsy,SEO,3,Bulk Custom Tote Bags with Your Logo – Reusable Cotton Canvas Promotional Bags – Eco Friendly Event or Business Swag,3.31,5.09,0.3497,5 out of 5 stars,132,True,True,craftgatedesign,Get it by Dec 18-29,yes,yes,Returns & exchanges not accepted. But please contact us if you have problems with your order.,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,6,https://i.etsystatic.com/31411722/r/il/8fc7b4/6796936018/il_794xN.6796936018_arjg.jpg,True,"Make your brand stand out with our eco-friendly, reusable 15x16 inch cotton canvas tote bags. Perfect for bulk orders, these natural-colored totes are ideal for businesses, weddings, trade shows, and events.",31,207,4
Find_10_cotton_canvas_tote_bags_under__25_on_Etsy,SEO,4,Custom Logo Cotton Canvas Tote Bags: Personalized Eco-Friendly Swag,2.89,5.78,0.5,5 out of 5 stars,132,False,True,PrintTshirtUSA,Order today to get by Dec 18-Jan 3,yes,yes,Returns & exchanges accepted within 30 days. Buyers are responsible for return shipping costs.,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Gift Card""]",7,5,https://i.etsystatic.com/52112365/r/il/606c9f/7440597270/il_794xN.7440597270_opt2.jpg,True,"This listing offers customizable tote bags made from 100% cotton, ideal for shopping, work, school, or as a gift. The bags are durable and eco-friendly, incorporating high-quality printing options.",29,197,3
Find_10_custom_printed_tote_bags_from_Etsy,SEO,1,Custom Logo Tote Bags Personalized Cotton Canvas Reusable Promotional Shopping Grocery Bags for Business Events,5.39,6.74,0.2003,5 out of 5 stars,275,False,True,PamusanNatural,Order today to get by Dec 19-30,yes,yes,Returns not accepted for custom-printed products unless faulty.,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,14,https://i.etsystatic.com/34778304/r/il/0cd0f2/6072155654/il_794xN.6072155654_p8jy.jpg,True,"Custom Logo Tote Bags – Personalized 8 oz Cotton Canvas Promotional Reusable Bags. These personalized tote bags are perfect for corporate events, weddings, giveaways, or reusable grocery shopping — strong, stylish, and eco-friendly.",33,232,5
Find_10_custom_printed_tote_bags_from_Etsy,SEO,2,Bulk Custom Tote Bags with Your Logo – Reusable Cotton Canvas Promotional Bags – Eco Friendly Event or Business Swag,3.31,5.09,0.3497,5 out of 5 stars,132,True,True,craftgatedesign,Get it by Dec 18-29,yes,yes,Contact me if you have problems with your order.,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,6,https://i.etsystatic.com/31411722/r/il/8fc7b4/6796936018/il_794xN.6796936018_arjg.jpg,True,"Custom Logo Tote Bags - Bulk Order Available

Make your brand stand out with our eco-friendly, reusable 15x16 inch cotton canvas tote bags. Perfect for bulk orders, these natural-colored totes are ideal for businesses, weddings, trade shows, and events.

👜 Product Features:

- Size: 15” x 16”
- Material: 100% cotton canvas
- Sturdy double handles for everyday use
- Your logo printed in high quality on the front
- Multiple color options available
- Bulk pricing available for large orders

🎨 How to Order:

- Select your desired quantity.
- Upload or message us your logo file.
- We’ll send a digital mockup before printing.
- Approve and we’ll print & ship!",113,661,0
Find_10_custom_printed_tote_bags_from_Etsy,SEO,3,Bulk Custom Tote Bags with Your Logo – Reusable Cotton Canvas Promotional Bags – Eco Friendly Event or Business Swag,3.99,7.98,0.5,5 out of 5 stars,41,True,True,AsmnStudio,Arrives between Dec 17-29,yes,yes,Returns & exchanges not accepted. But please contact me if you have problems with your order.,"[""Credit Card"", ""PayPal"", ""Etsy Gift Card""]",3,8,https://i.etsystatic.com/55554899/r/il/a93be9/6936983755/il_794xN.6936983755_h1d1.jpg,True,"Personalized tote bags are perfect for yourself, or as a gift! These are also the perfect bride's gift or proposal gift.\n- Dimension: 15""x16""\n- Made from %100 cotton canvas fabric\n- This item allows you to personalize the NAME printed on the tote.",41,250,0
